U+1F476,U+1F476,U+1F476U+1F3FB,U+1F476U+1F3FC,U+1F476U+1F3FD,U+1F476U+1F3FE,U+1F476U+1F3FF
U+1F9D2,U+1F9D2,U+1F9D2U+1F3FB,U+1F9D2U+1F3FC,U+1F9D2U+1F3FD,U+1F9D2U+1F3FE,U+1F9D2U+1F3FF
U+1F466,U+1F466,U+1F466U+1F3FB,U+1F466U+1F3FC,U+1F466U+1F3FD,U+1F466U+1F3FE,U+1F466U+1F3FF
U+1F467,U+1F467,U+1F467U+1F3FB,U+1F467U+1F3FC,U+1F467U+1F3FD,U+1F467U+1F3FE,U+1F467U+1F3FF
U+1F9D1,U+1F9D1,U+1F9D1U+1F3FB,U+1F9D1U+1F3FC,U+1F9D1U+1F3FD,U+1F9D1U+1F3FE,U+1F9D1U+1F3FF
U+1F468,U+1F468,U+1F468U+1F3FB,U+1F468U+1F3FC,U+1F468U+1F3FD,U+1F468U+1F3FE,U+1F468U+1F3FF
U+1F469,U+1F469,U+1F469U+1F3FB,U+1F469U+1F3FC,U+1F469U+1F3FD,U+1F469U+1F3FE,U+1F469U+1F3FF
U+1F9D3,U+1F9D3,U+1F9D3U+1F3FB,U+1F9D3U+1F3FC,U+1F9D3U+1F3FD,U+1F9D3U+1F3FE,U+1F9D3U+1F3FF
U+1F474,U+1F474,U+1F474U+1F3FB,U+1F474U+1F3FC,U+1F474U+1F3FD,U+1F474U+1F3FE,U+1F474U+1F3FF
U+1F475,U+1F475,U+1F475U+1F3FB,U+1F475U+1F3FC,U+1F475U+1F3FD,U+1F475U+1F3FE,U+1F475U+1F3FF
U+1F469U+200DU+2695U+FE0F,U+1F468U+200DU+2695U+FE0F,U+1F468U+1F3FBU+200DU+2695U+FE0F,U+1F468U+1F3FCU+200DU+2695U+FE0F,U+1F468U+1F3FDU+200DU+2695U+FE0F,U+1F468U+1F3FEU+200DU+2695U+FE0F,U+1F468U+1F3FFU+200DU+2695U+FE0F,U+1F469U+200DU+2695U+FE0F,U+1F469U+1F3FBU+200DU+2695U+FE0F,U+1F469U+1F3FCU+200DU+2695U+FE0F,U+1F469U+1F3FDU+200DU+2695U+FE0F,U+1F469U+1F3FEU+200DU+2695U+FE0F,U+1F469U+1F3FFU+200DU+2695U+FE0F
U+1F469U+200DU+1F393,U+1F468U+200DU+1F393,U+1F468U+1F3FBU+200DU+1F393,U+1F468U+1F3FCU+200DU+1F393,U+1F468U+1F3FDU+200DU+1F393,U+1F468U+1F3FEU+200DU+1F393,U+1F468U+1F3FFU+200DU+1F393,U+1F469U+200DU+1F393,U+1F469U+1F3FBU+200DU+1F393,U+1F469U+1F3FCU+200DU+1F393,U+1F469U+1F3FDU+200DU+1F393,U+1F469U+1F3FEU+200DU+1F393,U+1F469U+1F3FFU+200DU+1F393
U+1F469U+200DU+1F3EB,U+1F468U+200DU+1F3EB,U+1F468U+1F3FBU+200DU+1F3EB,U+1F468U+1F3FCU+200DU+1F3EB,U+1F468U+1F3FDU+200DU+1F3EB,U+1F468U+1F3FEU+200DU+1F3EB,U+1F468U+1F3FFU+200DU+1F3EB,U+1F469U+200DU+1F3EB,U+1F469U+1F3FBU+200DU+1F3EB,U+1F469U+1F3FCU+200DU+1F3EB,U+1F469U+1F3FDU+200DU+1F3EB,U+1F469U+1F3FEU+200DU+1F3EB,U+1F469U+1F3FFU+200DU+1F3EB
U+1F469U+200DU+2696U+FE0F,U+1F468U+200DU+2696U+FE0F,U+1F468U+1F3FBU+200DU+2696U+FE0F,U+1F468U+1F3FCU+200DU+2696U+FE0F,U+1F468U+1F3FDU+200DU+2696U+FE0F,U+1F468U+1F3FEU+200DU+2696U+FE0F,U+1F468U+1F3FFU+200DU+2696U+FE0F,U+1F469U+200DU+2696U+FE0F,U+1F469U+1F3FBU+200DU+2696U+FE0F,U+1F469U+1F3FCU+200DU+2696U+FE0F,U+1F469U+1F3FDU+200DU+2696U+FE0F,U+1F469U+1F3FEU+200DU+2696U+FE0F,U+1F469U+1F3FFU+200DU+2696U+FE0F
U+1F469U+200DU+1F33E,U+1F468U+200DU+1F33E,U+1F468U+1F3FBU+200DU+1F33E,U+1F468U+1F3FCU+200DU+1F33E,U+1F468U+1F3FDU+200DU+1F33E,U+1F468U+1F3FEU+200DU+1F33E,U+1F468U+1F3FFU+200DU+1F33E,U+1F469U+200DU+1F33E,U+1F469U+1F3FBU+200DU+1F33E,U+1F469U+1F3FCU+200DU+1F33E,U+1F469U+1F3FDU+200DU+1F33E,U+1F469U+1F3FEU+200DU+1F33E,U+1F469U+1F3FFU+200DU+1F33E
U+1F469U+200DU+1F373,U+1F468U+200DU+1F373,U+1F468U+1F3FBU+200DU+1F373,U+1F468U+1F3FCU+200DU+1F373,U+1F468U+1F3FDU+200DU+1F373,U+1F468U+1F3FEU+200DU+1F373,U+1F468U+1F3FFU+200DU+1F373,U+1F469U+200DU+1F373,U+1F469U+1F3FBU+200DU+1F373,U+1F469U+1F3FCU+200DU+1F373,U+1F469U+1F3FDU+200DU+1F373,U+1F469U+1F3FEU+200DU+1F373,U+1F469U+1F3FFU+200DU+1F373
U+1F469U+200DU+1F527,U+1F468U+200DU+1F527,U+1F468U+1F3FBU+200DU+1F527,U+1F468U+1F3FCU+200DU+1F527,U+1F468U+1F3FDU+200DU+1F527,U+1F468U+1F3FEU+200DU+1F527,U+1F468U+1F3FFU+200DU+1F527,U+1F469U+200DU+1F527,U+1F469U+1F3FBU+200DU+1F527,U+1F469U+1F3FCU+200DU+1F527,U+1F469U+1F3FDU+200DU+1F527,U+1F469U+1F3FEU+200DU+1F527,U+1F469U+1F3FFU+200DU+1F527
U+1F469U+200DU+1F3ED,U+1F468U+200DU+1F3ED,U+1F468U+1F3FBU+200DU+1F3ED,U+1F468U+1F3FCU+200DU+1F3ED,U+1F468U+1F3FDU+200DU+1F3ED,U+1F468U+1F3FEU+200DU+1F3ED,U+1F468U+1F3FFU+200DU+1F3ED,U+1F469U+200DU+1F3ED,U+1F469U+1F3FBU+200DU+1F3ED,U+1F469U+1F3FCU+200DU+1F3ED,U+1F469U+1F3FDU+200DU+1F3ED,U+1F469U+1F3FEU+200DU+1F3ED,U+1F469U+1F3FFU+200DU+1F3ED
U+1F469U+200DU+1F4BC,U+1F468U+200DU+1F4BC,U+1F468U+1F3FBU+200DU+1F4BC,U+1F468U+1F3FCU+200DU+1F4BC,U+1F468U+1F3FDU+200DU+1F4BC,U+1F468U+1F3FEU+200DU+1F4BC,U+1F468U+1F3FFU+200DU+1F4BC,U+1F469U+200DU+1F4BC,U+1F469U+1F3FBU+200DU+1F4BC,U+1F469U+1F3FCU+200DU+1F4BC,U+1F469U+1F3FDU+200DU+1F4BC,U+1F469U+1F3FEU+200DU+1F4BC,U+1F469U+1F3FFU+200DU+1F4BC
